Pressure Reading,Voltage,Time
18.19,0.8021216988563538,2024-08-16 05:59:39.524
21.18,0.8565278649330139,2024-08-16 05:59:39.567
20.71,0.8479997515678406,2024-08-16 05:59:39.616
22.76,0.885349690914154,2024-08-16 05:59:39.667
20.37,0.841761589050293,2024-08-16 05:59:39.725
22.12,0.8737419843673706,2024-08-16 05:59:39.774
18.02,0.7990421056747437,2024-08-16 05:59:39.817
20.07,0.8363920450210571,2024-08-16 05:59:39.861
17.97,0.7980155944824219,2024-08-16 05:59:39.910
19.46,0.8252581357955933,2024-08-16 05:59:39.956
18.43,0.8063857555389404,2024-08-16 05:59:40.014
18.27,0.8035430312156677,2024-08-16 05:59:40.095
16.57,0.7725892066955566,2024-08-16 05:59:40.129
18.0,0.7986472845077515,2024-08-16 05:59:40.180
20.35,0.8415247201919556,2024-08-16 05:59:40.227
18.5,0.8077281713485718,2024-08-16 05:59:40.286
19.71,0.8298380374908447,2024-08-16 05:59:40.353
20.02,0.835444450378418,2024-08-16 05:59:40.391
21.35,0.859607458114624,2024-08-16 05:59:40.439
16.23,0.766351044178009,2024-08-16 05:59:40.499
21.54,0.8631607890129089,2024-08-16 05:59:40.548
17.75,0.7939884066581726,2024-08-16 05:59:40.643
17.95,0.7976207733154297,2024-08-16 05:59:40.691
19.59,0.827548086643219,2024-08-16 05:59:40.743
20.49,0.8439725637435913,2024-08-16 05:59:40.782
21.32,0.8591336607933044,2024-08-16 05:59:40.847
15.9,0.7604287266731262,2024-08-16 05:59:40.920
17.8,0.7949360013008118,2024-08-16 05:59:40.957
16.04,0.7629556059837341,2024-08-16 05:59:41.007
20.34,0.8412088751792908,2024-08-16 05:59:41.057
20.12,0.8372606635093689,2024-08-16 05:59:41.108
17.12,0.7826176285743713,2024-08-16 05:59:41.202
18.63,0.8101760149002075,2024-08-16 05:59:41.248
15.59,0.7547433376312256,2024-08-16 05:59:41.284
23.96,0.9072226881980896,2024-08-16 05:59:41.338
16.55,0.7721943855285645,2024-08-16 05:59:41.390
17.43,0.788303017616272,2024-08-16 05:59:41.456
15.49,0.752848207950592,2024-08-16 05:59:41.525
18.24,0.8029903173446655,2024-08-16 05:59:41.564
17.83,0.7955676913261414,2024-08-16 05:59:41.616
19.28,0.8220205903053284,2024-08-16 05:59:41.664
20.64,0.8466573357582092,2024-08-16 05:59:41.759
21.75,0.8668721318244934,2024-08-16 05:59:41.809
18.34,0.8048064708709717,2024-08-16 05:59:41.869
16.55,0.7721943855285645,2024-08-16 05:59:41.911
20.0,0.8350496888160706,2024-08-16 05:59:41.964
20.54,0.8448411822319031,2024-08-16 05:59:42.030
20.28,0.8401033282279968,2024-08-16 05:59:42.082
23.18,0.893088161945343,2024-08-16 05:59:42.133
16.26,0.7669827342033386,2024-08-16 05:59:42.191
20.79,0.8494210839271545,2024-08-16 05:59:42.279
21.58,0.8638715147972107,2024-08-16 05:59:42.345
19.2,0.820520281791687,2024-08-16 05:59:42.405
18.05,0.7995159029960632,2024-08-16 05:59:42.460
19.91,0.8333914279937744,2024-08-16 05:59:42.515
19.0,0.8168879747390747,2024-08-16 05:59:42.581
19.22,0.8208361268043518,2024-08-16 05:59:42.627
16.02,0.7625607848167419,2024-08-16 05:59:42.675
18.14,0.8011741638183594,2024-08-16 05:59:42.707
19.15,0.8195727467536926,2024-08-16 05:59:42.766
15.61,0.7550591826438904,2024-08-16 05:59:42.855
21.24,0.8577123284339905,2024-08-16 05:59:42.924
19.36,0.8233630061149597,2024-08-16 05:59:42.959
19.56,0.8270742893218994,2024-08-16 05:59:43.024
16.59,0.7729840278625488,2024-08-16 05:59:43.074
19.03,0.8174406886100769,2024-08-16 05:59:43.120
20.19,0.8385240435600281,2024-08-16 05:59:43.180
14.62,0.7370554208755493,2024-08-16 05:59:43.242
20.53,0.8446832299232483,2024-08-16 05:59:43.286
21.48,0.8619763851165771,2024-08-16 05:59:43.332
18.69,0.8112025260925293,2024-08-16 05:59:43.409
23.76,0.9035903215408325,2024-08-16 05:59:43.478
13.26,0.712181806564331,2024-08-16 05:59:43.540
18.27,0.8035430312156677,2024-08-16 05:59:43.576
23.13,0.8921405673027039,2024-08-16 05:59:43.618
17.94,0.7974628210067749,2024-08-16 05:59:43.662
17.86,0.7960414886474609,2024-08-16 05:59:43.708
21.22,0.8573175072669983,2024-08-16 05:59:43.753
20.19,0.8384451270103455,2024-08-16 05:59:43.816
18.96,0.8161773085594177,2024-08-16 05:59:43.878
19.93,0.8337862491607666,2024-08-16 05:59:43.909
21.46,0.861739456653595,2024-08-16 05:59:43.993
14.9,0.7421091198921204,2024-08-16 05:59:44.043
22.61,0.8826649188995361,2024-08-16 05:59:44.096
18.0,0.7986472845077515,2024-08-16 05:59:44.145
19.49,0.8258109092712402,2024-08-16 05:59:44.208
21.2,0.8570016026496887,2024-08-16 05:59:44.245
20.34,0.8412877917289734,2024-08-16 05:59:44.322
15.21,0.747794508934021,2024-08-16 05:59:44.372
20.27,0.8400244116783142,2024-08-16 05:59:44.428
18.11,0.8006213903427124,2024-08-16 05:59:44.480
17.3,0.7858551144599915,2024-08-16 05:59:44.561
20.97,0.8527376055717468,2024-08-16 05:59:44.621
21.3,0.8587388396263123,2024-08-16 05:59:44.681
17.95,0.7976997494697571,2024-08-16 05:59:44.715
24.05,0.9088019728660583,2024-08-16 05:59:44.774
22.27,0.8764267563819885,2024-08-16 05:59:44.834
17.06,0.7815121412277222,2024-08-16 05:59:44.895
18.46,0.8069385290145874,2024-08-16 05:59:44.941
21.56,0.8634766936302185,2024-08-16 05:59:44.992
15.47,0.7525323629379272,2024-08-16 05:59:45.076
21.81,0.8679776191711426,2024-08-16 05:59:45.156
21.71,0.8661614656448364,2024-08-16 05:59:45.223
19.87,0.8326807618141174,2024-08-16 05:59:45.291
20.07,0.8363920450210571,2024-08-16 05:59:45.358
21.2,0.8568437099456787,2024-08-16 05:59:45.416
11.95,0.6883347034454346,2024-08-16 05:59:45.483
14.9,0.742030143737793,2024-08-16 05:59:45.547
18.09,0.8003055453300476,2024-08-16 05:59:45.613
18.29,0.8038589358329773,2024-08-16 05:59:45.667
23.5,0.898852527141571,2024-08-16 05:59:45.731
22.9,0.8878765106201172,2024-08-16 05:59:45.785
15.64,0.7556909322738647,2024-08-16 05:59:45.842
18.79,0.8130977153778076,2024-08-16 05:59:45.907
19.42,0.8245474696159363,2024-08-16 05:59:45.958
18.36,0.8052012920379639,2024-08-16 05:59:46.011
18.95,0.8159403800964355,2024-08-16 05:59:46.072
18.17,0.8017268776893616,2024-08-16 05:59:46.120
21.45,0.8615025877952576,2024-08-16 05:59:46.182
22.53,0.8810856342315674,2024-08-16 05:59:46.239
16.23,0.7664300203323364,2024-08-16 05:59:46.288
18.66,0.8105708360671997,2024-08-16 05:59:46.356
15.12,0.7461363077163696,2024-08-16 05:59:46.406
19.93,0.8337072730064392,2024-08-16 05:59:46.456
20.8,0.8496580123901367,2024-08-16 05:59:46.510
18.05,0.7995948791503906,2024-08-16 05:59:46.571
17.86,0.7961204648017883,2024-08-16 05:59:46.625
18.9,0.8150717616081238,2024-08-16 05:59:46.681
16.83,0.7773270606994629,2024-08-16 05:59:46.747
23.52,0.8992473483085632,2024-08-16 05:59:46.795
20.83,0.8501317501068115,2024-08-16 05:59:46.845
15.37,0.7506372332572937,2024-08-16 05:59:46.894
17.75,0.7939884066581726,2024-08-16 05:59:46.947
20.38,0.8420774340629578,2024-08-16 05:59:46.992
18.92,0.815466582775116,2024-08-16 05:59:47.046
19.37,0.8235998749732971,2024-08-16 05:59:47.097
18.37,0.8052802681922913,2024-08-16 05:59:47.145
14.3,0.7311331629753113,2024-08-16 05:59:47.203
17.7,0.7931197881698608,2024-08-16 05:59:47.298
22.06,0.8726364970207214,2024-08-16 05:59:47.354
16.23,0.7664300203323364,2024-08-16 05:59:47.403
18.91,0.8152297139167786,2024-08-16 05:59:47.446
20.64,0.846815288066864,2024-08-16 05:59:47.486
17.16,0.7832493185997009,2024-08-16 05:59:47.554
18.81,0.8134135603904724,2024-08-16 05:59:47.591
20.8,0.8496580123901367,2024-08-16 05:59:47.654
16.25,0.7666668891906738,2024-08-16 05:59:47.711
18.01,0.7988841533660889,2024-08-16 05:59:47.779
15.52,0.7534798979759216,2024-08-16 05:59:47.866
22.2,0.8750843405723572,2024-08-16 05:59:47.943
15.62,0.7552171349525452,2024-08-16 05:59:48.006
16.93,0.779143214225769,2024-08-16 05:59:48.062
20.88,0.8510793447494507,2024-08-16 05:59:48.143
22.18,0.8748474717140198,2024-08-16 05:59:48.200
17.17,0.7834862470626831,2024-08-16 05:59:48.275
14.87,0.7415563464164734,2024-08-16 05:59:48.358
16.94,0.7792221903800964,2024-08-16 05:59:48.449
16.9,0.7785114645957947,2024-08-16 05:59:48.513
18.6,0.8096233010292053,2024-08-16 05:59:48.568
22.26,0.8762688040733337,2024-08-16 05:59:48.607
20.06,0.8361551761627197,2024-08-16 05:59:48.675
21.11,0.85526442527771,2024-08-16 05:59:48.733
20.5,0.8442094922065735,2024-08-16 05:59:48.783
21.43,0.8611077666282654,2024-08-16 05:59:48.828
17.58,0.7909877896308899,2024-08-16 05:59:48.907
16.52,0.7717205882072449,2024-08-16 05:59:48.980
17.35,0.7868027091026306,2024-08-16 05:59:49.076
18.88,0.814598023891449,2024-08-16 05:59:49.135
19.52,0.8263636231422424,2024-08-16 05:59:49.218
18.8,0.8131766319274902,2024-08-16 05:59:49.306
19.15,0.8195727467536926,2024-08-16 05:59:49.361
18.2,0.8022796511650085,2024-08-16 05:59:49.485
16.26,0.766903817653656,2024-08-16 05:59:49.580
22.58,0.8820331692695618,2024-08-16 05:59:49.638
20.77,0.8490262627601624,2024-08-16 05:59:49.698
17.67,0.792646050453186,2024-08-16 05:59:49.759
20.75,0.8487104177474976,2024-08-16 05:59:49.824
19.69,0.8294432163238525,2024-08-16 05:59:49.874
20.52,0.8446043133735657,2024-08-16 05:59:49.940
16.16,0.7650086879730225,2024-08-16 05:59:49.989
22.45,0.8796643018722534,2024-08-16 05:59:50.024
21.72,0.8664773106575012,2024-08-16 05:59:50.074
19.31,0.8224154114723206,2024-08-16 05:59:50.177
19.06,0.8179934620857239,2024-08-16 05:59:50.221
18.35,0.8049644231796265,2024-08-16 05:59:50.290
23.17,0.8928512334823608,2024-08-16 05:59:50.346
18.6,0.8095443248748779,2024-08-16 05:59:50.428
19.63,0.828258752822876,2024-08-16 05:59:50.492
21.9,0.8696358799934387,2024-08-16 05:59:50.543
21.45,0.861581563949585,2024-08-16 05:59:50.607
17.99,0.7984893918037415,2024-08-16 05:59:50.660
19.37,0.8235998749732971,2024-08-16 05:59:50.765
19.44,0.8247843384742737,2024-08-16 05:59:50.818
12.45,0.6974945068359375,2024-08-16 05:59:50.883
18.92,0.815466582775116,2024-08-16 05:59:50.967
22.14,0.8741368055343628,2024-08-16 05:59:51.030
21.11,0.8553434014320374,2024-08-16 05:59:51.090
16.67,0.7744053602218628,2024-08-16 05:59:51.146
20.46,0.8434988260269165,2024-08-16 05:59:51.205
19.83,0.8318911194801331,2024-08-16 05:59:51.277
19.35,0.8232840299606323,2024-08-16 05:59:51.332
17.51,0.7896453738212585,2024-08-16 05:59:51.402
15.33,0.7499265670776367,2024-08-16 05:59:51.499
18.08,0.8001475930213928,2024-08-16 05:59:51.556
17.33,0.786328911781311,2024-08-16 05:59:51.644
20.16,0.8379713296890259,2024-08-16 05:59:51.711
18.72,0.8116763234138489,2024-08-16 05:59:51.781
20.23,0.8392347693443298,2024-08-16 05:59:51.869
17.25,0.7849865555763245,2024-08-16 05:59:51.975
19.54,0.8267584443092346,2024-08-16 05:59:52.031
21.62,0.8645821809768677,2024-08-16 05:59:52.087
18.32,0.8044116497039795,2024-08-16 05:59:52.147
20.25,0.8397085070610046,2024-08-16 05:59:52.200
20.77,0.8491052389144897,2024-08-16 05:59:52.273
22.41,0.8789535760879517,2024-08-16 05:59:52.333
18.96,0.8161773085594177,2024-08-16 05:59:52.418
20.12,0.8372606635093689,2024-08-16 05:59:52.473
19.23,0.821073055267334,2024-08-16 05:59:52.526
18.65,0.8104129433631897,2024-08-16 05:59:52.608
17.12,0.7826176285743713,2024-08-16 05:59:52.674
21.06,0.8543958067893982,2024-08-16 05:59:52.726
19.15,0.81965172290802,2024-08-16 05:59:52.783
17.59,0.7912246584892273,2024-08-16 05:59:52.857
18.06,0.7997527718544006,2024-08-16 05:59:52.911
18.15,0.8013320565223694,2024-08-16 05:59:52.984
19.22,0.8208361268043518,2024-08-16 05:59:53.034
23.2,0.8933250308036804,2024-08-16 05:59:53.107
21.66,0.865371823310852,2024-08-16 05:59:53.162
24.29,0.913223922252655,2024-08-16 05:59:53.245
20.77,0.8491052389144897,2024-08-16 05:59:53.306
14.38,0.7326334714889526,2024-08-16 05:59:53.380
20.6,0.8459466695785522,2024-08-16 05:59:53.437
23.75,0.9034324288368225,2024-08-16 05:59:53.509
18.81,0.8134135603904724,2024-08-16 05:59:53.580
20.81,0.8498159050941467,2024-08-16 05:59:53.622
15.78,0.7582177519798279,2024-08-16 05:59:53.694
17.06,0.7815121412277222,2024-08-16 05:59:53.752
19.3,0.8223364949226379,2024-08-16 05:59:53.823
21.52,0.8628449440002441,2024-08-16 05:59:53.898
18.59,0.8093073964118958,2024-08-16 05:59:54.002
19.47,0.825416088104248,2024-08-16 05:59:54.114
18.82,0.8136504292488098,2024-08-16 05:59:54.174
17.43,0.7882240414619446,2024-08-16 05:59:54.232
14.33,0.7317648530006409,2024-08-16 05:59:54.312
20.41,0.8425512313842773,2024-08-16 05:59:54.365
19.66,0.8288905024528503,2024-08-16 05:59:54.460
19.22,0.8209151029586792,2024-08-16 05:59:54.499
19.3,0.8222575187683105,2024-08-16 05:59:54.640
17.99,0.7984104156494141,2024-08-16 05:59:54.698
21.07,0.8544747829437256,2024-08-16 05:59:54.753
24.07,0.9091967940330505,2024-08-16 05:59:54.817
19.1,0.8186251521110535,2024-08-16 05:59:54.927
20.32,0.8408140540122986,2024-08-16 05:59:55.004
19.58,0.8274691104888916,2024-08-16 05:59:55.077
20.02,0.835444450378418,2024-08-16 05:59:55.116
19.59,0.827548086643219,2024-08-16 05:59:55.281
19.38,0.8236788511276245,2024-08-16 05:59:55.371
21.02,0.8536061644554138,2024-08-16 05:59:55.442
19.9,0.833312451839447,2024-08-16 05:59:55.512
20.61,0.846104621887207,2024-08-16 05:59:55.558
19.75,0.8305487036705017,2024-08-16 05:59:55.647
21.9,0.8696358799934387,2024-08-16 05:59:55.711
20.5,0.8442094922065735,2024-08-16 05:59:55.811
18.32,0.8044906258583069,2024-08-16 05:59:55.864
15.56,0.7541906237602234,2024-08-16 05:59:55.929
22.05,0.8723995685577393,2024-08-16 05:59:55.992
17.44,0.7883819937705994,2024-08-16 05:59:56.052
19.51,0.8262056708335876,2024-08-16 05:59:56.108
20.7,0.8477628231048584,2024-08-16 05:59:56.174
22.71,0.8844020962715149,2024-08-16 05:59:56.253
23.31,0.8953781127929688,2024-08-16 05:59:56.313
16.91,0.7786694169044495,2024-08-16 05:59:56.408
20.38,0.8420774340629578,2024-08-16 05:59:56.467
14.57,0.7360289096832275,2024-08-16 05:59:56.523
21.95,0.8705834150314331,2024-08-16 05:59:56.592
18.96,0.8160983324050903,2024-08-16 05:59:56.669
17.12,0.782538652420044,2024-08-16 05:59:56.740
21.39,0.860476016998291,2024-08-16 05:59:56.792
18.72,0.8117552995681763,2024-08-16 05:59:56.847
18.22,0.8026744723320007,2024-08-16 05:59:56.932
18.03,0.799121081829071,2024-08-16 05:59:56.995
17.73,0.7936725616455078,2024-08-16 05:59:57.058
22.79,0.8858234882354736,2024-08-16 05:59:57.123
19.38,0.8237578272819519,2024-08-16 05:59:57.183
18.29,0.8038589358329773,2024-08-16 05:59:57.256
22.49,0.8803749680519104,2024-08-16 05:59:57.309
19.89,0.8330755829811096,2024-08-16 05:59:57.379
20.87,0.8509213924407959,2024-08-16 05:59:57.443
14.83,0.7409246563911438,2024-08-16 05:59:57.496
18.01,0.7988841533660889,2024-08-16 05:59:57.565
18.53,0.808280885219574,2024-08-16 05:59:57.641
24.58,0.9185145497322083,2024-08-16 05:59:57.711
21.19,0.8567647337913513,2024-08-16 05:59:57.785
15.32,0.7496896386146545,2024-08-16 05:59:57.844
23.6,0.9006686806678772,2024-08-16 05:59:57.918
19.75,0.8304697275161743,2024-08-16 05:59:57.978
18.6,0.8096233010292053,2024-08-16 05:59:58.034
19.76,0.8307066559791565,2024-08-16 05:59:58.110
16.2,0.7657982707023621,2024-08-16 05:59:58.181
20.1,0.8369448184967041,2024-08-16 05:59:58.264
16.78,0.7763794660568237,2024-08-16 05:59:58.342
16.75,0.7757477760314941,2024-08-16 05:59:58.386
19.32,0.8226523399353027,2024-08-16 05:59:58.441
21.97,0.8710572123527527,2024-08-16 05:59:58.514
23.14,0.8922195434570312,2024-08-16 05:59:58.565
17.97,0.7980945706367493,2024-08-16 05:59:58.620
24.05,0.9089598655700684,2024-08-16 05:59:58.692
15.16,0.7468469738960266,2024-08-16 05:59:58.765
22.98,0.8892979025840759,2024-08-16 05:59:58.848
18.76,0.8123869895935059,2024-08-16 05:59:58.925
15.33,0.7499265670776367,2024-08-16 05:59:58.965
21.37,0.8600811958312988,2024-08-16 05:59:59.013
19.94,0.834023118019104,2024-08-16 05:59:59.069
18.52,0.8080440163612366,2024-08-16 05:59:59.115
19.55,0.8269163966178894,2024-08-16 05:59:59.170
18.17,0.8016479015350342,2024-08-16 05:59:59.265
16.56,0.7724312543869019,2024-08-16 05:59:59.322
19.53,0.8265215754508972,2024-08-16 05:59:59.410
21.76,0.8671090006828308,2024-08-16 05:59:59.491
18.45,0.8067805767059326,2024-08-16 05:59:59.551
17.86,0.7960414886474609,2024-08-16 05:59:59.603
21.56,0.8634766936302185,2024-08-16 05:59:59.642
18.39,0.8056750893592834,2024-08-16 05:59:59.734
20.27,0.8400244116783142,2024-08-16 05:59:59.820
23.3,0.8951411843299866,2024-08-16 05:59:59.877
20.34,0.8412088751792908,2024-08-16 05:59:59.932
19.83,0.8319700956344604,2024-08-16 05:59:59.998
24.19,0.9114867448806763,2024-08-16 06:00:00.037
16.65,0.7740105390548706,2024-08-16 06:00:00.105
22.08,0.8730313181877136,2024-08-16 06:00:00.159
17.25,0.7849075794219971,2024-08-16 06:00:00.218
20.28,0.8401033282279968,2024-08-16 06:00:00.339
19.21,0.8206782341003418,2024-08-16 06:00:00.400
16.42,0.7697464823722839,2024-08-16 06:00:00.460
17.84,0.7957256436347961,2024-08-16 06:00:00.512
21.04,0.854000985622406,2024-08-16 06:00:00.568
18.06,0.7996737957000732,2024-08-16 06:00:00.637
18.15,0.8014110326766968,2024-08-16 06:00:00.710
23.88,0.9058013558387756,2024-08-16 06:00:00.748
22.06,0.8726364970207214,2024-08-16 06:00:00.802
16.37,0.7689568400382996,2024-08-16 06:00:00.855
17.71,0.793356716632843,2024-08-16 06:00:00.957
18.89,0.8148348927497864,2024-08-16 06:00:01.014
17.9,0.7968311309814453,2024-08-16 06:00:01.088
20.46,0.8434198498725891,2024-08-16 06:00:01.146
21.35,0.8596863746643066,2024-08-16 06:00:01.208
23.88,0.9058013558387756,2024-08-16 06:00:01.263
19.48,0.8255739808082581,2024-08-16 06:00:01.335
17.3,0.7859340906143188,2024-08-16 06:00:01.409
16.82,0.7771691083908081,2024-08-16 06:00:01.491
21.03,0.8539220094680786,2024-08-16 06:00:01.541
17.01,0.780564546585083,2024-08-16 06:00:01.594
21.34,0.8595284819602966,2024-08-16 06:00:01.651
18.66,0.8107287883758545,2024-08-16 06:00:01.713
16.36,0.7686409950256348,2024-08-16 06:00:01.785
21.42,0.8609498143196106,2024-08-16 06:00:01.840
15.67,0.7561647295951843,2024-08-16 06:00:01.894
21.04,0.8540799617767334,2024-08-16 06:00:01.940
16.39,0.7691937685012817,2024-08-16 06:00:02.025
22.73,0.8848758935928345,2024-08-16 06:00:02.111
17.29,0.785618245601654,2024-08-16 06:00:02.165
15.0,0.7439252734184265,2024-08-16 06:00:02.243
16.21,0.7659562230110168,2024-08-16 06:00:02.296
17.12,0.7826176285743713,2024-08-16 06:00:02.350
18.69,0.8112025260925293,2024-08-16 06:00:02.417
16.72,0.775352954864502,2024-08-16 06:00:02.481
23.0,0.8897716403007507,2024-08-16 06:00:02.541
15.62,0.7552961111068726,2024-08-16 06:00:02.621
23.08,0.8911140561103821,2024-08-16 06:00:02.690
18.0,0.7986472845077515,2024-08-16 06:00:02.751
19.35,0.8232050538063049,2024-08-16 06:00:02.814
18.86,0.8143610954284668,2024-08-16 06:00:02.865
20.87,0.8508424162864685,2024-08-16 06:00:02.920
18.8,0.8132556080818176,2024-08-16 06:00:03.001
16.98,0.7800907492637634,2024-08-16 06:00:03.038
19.03,0.8174406886100769,2024-08-16 06:00:03.091
13.78,0.7216574549674988,2024-08-16 06:00:03.177
21.22,0.8572385311126709,2024-08-16 06:00:03.230
16.08,0.7636662721633911,2024-08-16 06:00:03.305
22.34,0.8776901960372925,2024-08-16 06:00:03.365
21.3,0.8587388396263123,2024-08-16 06:00:03.441
23.85,0.9051696062088013,2024-08-16 06:00:03.478
19.25,0.8213099241256714,2024-08-16 06:00:03.551
22.06,0.8726364970207214,2024-08-16 06:00:03.602
19.81,0.8316541910171509,2024-08-16 06:00:03.652
18.37,0.8053592443466187,2024-08-16 06:00:03.708
18.19,0.8021216988563538,2024-08-16 06:00:03.775
17.77,0.7943832278251648,2024-08-16 06:00:03.837
15.51,0.7532430291175842,2024-08-16 06:00:03.891
18.2,0.8022796511650085,2024-08-16 06:00:03.957
19.08,0.8183882832527161,2024-08-16 06:00:04.010
20.08,0.8365499973297119,2024-08-16 06:00:04.092
19.45,0.8251001834869385,2024-08-16 06:00:04.149
19.12,0.8189409971237183,2024-08-16 06:00:04.204
20.4,0.8423932790756226,2024-08-16 06:00:04.260
15.58,0.7544274926185608,2024-08-16 06:00:04.339
20.72,0.8481576442718506,2024-08-16 06:00:04.424
20.06,0.8362340927124023,2024-08-16 06:00:04.479
20.56,0.8452360033988953,2024-08-16 06:00:04.537
16.32,0.7680093050003052,2024-08-16 06:00:04.595
15.39,0.7510320544242859,2024-08-16 06:00:04.646
15.86,0.7595601677894592,2024-08-16 06:00:04.718
16.34,0.7684041261672974,2024-08-16 06:00:04.799
22.08,0.8729523420333862,2024-08-16 06:00:04.868
20.09,0.8367868661880493,2024-08-16 06:00:04.916
22.92,0.8882713317871094,2024-08-16 06:00:04.997
18.75,0.8122290968894958,2024-08-16 06:00:05.054
19.66,0.8288905024528503,2024-08-16 06:00:05.111
18.08,0.7999897003173828,2024-08-16 06:00:05.145
19.94,0.8339441418647766,2024-08-16 06:00:05.195
19.62,0.828100860118866,2024-08-16 06:00:05.266
21.32,0.8592126369476318,2024-08-16 06:00:05.318
18.37,0.8052802681922913,2024-08-16 06:00:05.413
21.3,0.8588178157806396,2024-08-16 06:00:05.487
19.76,0.8307066559791565,2024-08-16 06:00:05.545
13.65,0.7192885279655457,2024-08-16 06:00:05.605
20.8,0.8495790362358093,2024-08-16 06:00:05.675
21.67,0.8655297160148621,2024-08-16 06:00:05.735
23.74,0.9032744765281677,2024-08-16 06:00:05.792
20.81,0.8498948812484741,2024-08-16 06:00:05.862
18.8,0.8131766319274902,2024-08-16 06:00:05.949
20.09,0.8367868661880493,2024-08-16 06:00:06.026
19.46,0.8251791596412659,2024-08-16 06:00:06.085
18.33,0.8045696020126343,2024-08-16 06:00:06.163
18.89,0.8148348927497864,2024-08-16 06:00:06.217
20.19,0.8386030197143555,2024-08-16 06:00:06.278
16.65,0.7739315629005432,2024-08-16 06:00:06.342
13.9,0.7239474058151245,2024-08-16 06:00:06.399
20.87,0.8510003685951233,2024-08-16 06:00:06.457
16.06,0.7631924748420715,2024-08-16 06:00:06.559
19.89,0.8329966068267822,2024-08-16 06:00:06.616
19.57,0.8271532654762268,2024-08-16 06:00:06.671
20.7,0.8477628231048584,2024-08-16 06:00:06.742
19.29,0.8221785426139832,2024-08-16 06:00:06.822
19.35,0.8232050538063049,2024-08-16 06:00:06.863
19.61,0.8280218839645386,2024-08-16 06:00:06.914
17.04,0.78111732006073,2024-08-16 06:00:06.989
20.96,0.852579653263092,2024-08-16 06:00:07.068
19.13,0.8192569017410278,2024-08-16 06:00:07.139
24.08,0.9095126390457153,2024-08-16 06:00:07.193
18.18,0.801963746547699,2024-08-16 06:00:07.275
17.78,0.794620156288147,2024-08-16 06:00:07.330
20.8,0.8496580123901367,2024-08-16 06:00:07.378
16.83,0.7772480845451355,2024-08-16 06:00:07.435
20.57,0.8454728722572327,2024-08-16 06:00:07.496
15.84,0.7592442631721497,2024-08-16 06:00:07.550
16.37,0.7688778638839722,2024-08-16 06:00:07.619
17.69,0.7929618954658508,2024-08-16 06:00:07.706
21.27,0.8581860661506653,2024-08-16 06:00:07.765
18.88,0.814598023891449,2024-08-16 06:00:07.804
20.74,0.8485524654388428,2024-08-16 06:00:07.862
20.83,0.8501317501068115,2024-08-16 06:00:07.937
19.49,0.8257319331169128,2024-08-16 06:00:08.016
18.53,0.808280885219574,2024-08-16 06:00:08.072
18.56,0.8087546825408936,2024-08-16 06:00:08.125
16.49,0.7710099220275879,2024-08-16 06:00:08.161
20.32,0.8408929705619812,2024-08-16 06:00:08.287
16.49,0.7710099220275879,2024-08-16 06:00:08.360
23.45,0.8979839086532593,2024-08-16 06:00:08.452
19.19,0.8202834129333496,2024-08-16 06:00:08.522
23.75,0.9033534526824951,2024-08-16 06:00:08.628
24.43,0.9157508015632629,2024-08-16 06:00:08.686
18.76,0.8124659657478333,2024-08-16 06:00:08.747
19.41,0.8242316246032715,2024-08-16 06:00:08.841
16.61,0.7732998728752136,2024-08-16 06:00:08.905
19.86,0.8325228095054626,2024-08-16 06:00:08.961
18.04,0.799278974533081,2024-08-16 06:00:09.032
21.26,0.8580281734466553,2024-08-16 06:00:09.108
18.89,0.8148348927497864,2024-08-16 06:00:09.183
16.27,0.7671406865119934,2024-08-16 06:00:09.253
18.02,0.7989631295204163,2024-08-16 06:00:09.313
19.5,0.8259688019752502,2024-08-16 06:00:09.401
20.95,0.8523427844047546,2024-08-16 06:00:09.465
16.63,0.7736946940422058,2024-08-16 06:00:09.519
16.32,0.7680093050003052,2024-08-16 06:00:09.566
17.43,0.7881450653076172,2024-08-16 06:00:09.649
21.1,0.8551064729690552,2024-08-16 06:00:09.730
21.07,0.8546327352523804,2024-08-16 06:00:09.800
18.2,0.8022006750106812,2024-08-16 06:00:09.838
19.78,0.8311014771461487,2024-08-16 06:00:09.935
16.44,0.7702202796936035,2024-08-16 06:00:10.012
15.64,0.75553297996521,2024-08-16 06:00:10.071
17.04,0.7811962366104126,2024-08-16 06:00:10.140
19.35,0.8232050538063049,2024-08-16 06:00:10.193
18.59,0.8093073964118958,2024-08-16 06:00:10.246
18.14,0.8011741638183594,2024-08-16 06:00:10.312
17.01,0.7804855704307556,2024-08-16 06:00:10.379
20.4,0.8423143625259399,2024-08-16 06:00:10.447
20.15,0.8377344608306885,2024-08-16 06:00:10.550
20.04,0.8357603549957275,2024-08-16 06:00:10.609
19.89,0.8330755829811096,2024-08-16 06:00:10.670
16.89,0.7784325480461121,2024-08-16 06:00:10.724
19.05,0.8177565336227417,2024-08-16 06:00:10.801
19.4,0.8240736722946167,2024-08-16 06:00:10.857
16.97,0.7799328565597534,2024-08-16 06:00:10.922
16.6,0.7730630040168762,2024-08-16 06:00:10.982
21.54,0.8630818724632263,2024-08-16 06:00:11.092
21.23,0.8575543761253357,2024-08-16 06:00:11.143
22.03,0.8720837235450745,2024-08-16 06:00:11.206
21.39,0.860318124294281,2024-08-16 06:00:11.297
22.23,0.8756371140480042,2024-08-16 06:00:11.352
